,close,open,high,low
2008-09-11 23:00:00,1.4226,1.39974,1.42326,1.39734
2008-09-12 23:00:00,1.42285,1.42285,1.42285,1.42285
2008-09-13 23:00:00,1.43475,1.42635,1.43481,1.42555
2008-09-14 23:00:00,1.42424,1.43445,1.44808,1.40852
2008-09-15 23:00:00,1.41312,1.42424,1.43099,1.4072
2008-09-16 23:00:00,1.43266,1.413,1.43842,1.40758
2008-09-17 23:00:00,1.43494,1.43266,1.45417,1.42782
2008-09-18 23:00:00,1.44673,1.43494,1.44982,1.41518
2008-09-19 23:00:00,1.44662,1.44662,1.44662,1.44662
2008-09-20 23:00:00,1.44855,1.44735,1.45006,1.44665
2008-09-21 23:00:00,1.47766,1.44855,1.48662,1.4437
2008-09-22 23:00:00,1.46487,1.47766,1.48256,1.46227
2008-09-23 23:00:00,1.46218,1.46487,1.47464,1.46108
2008-09-24 23:00:00,1.46093,1.46218,1.47684,1.45613
2008-09-25 23:00:00,1.46121,1.46093,1.4679,1.45549
2008-09-27 23:00:00,1.45557,1.46077,1.46355,1.45537
2008-09-28 23:00:00,1.44317,1.45562,1.45716,1.43035
2008-09-29 23:00:00,1.40922,1.44317,1.44347,1.401
2008-09-30 23:00:00,1.4009,1.40922,1.41744,1.39752
2008-10-01 23:00:00,1.38206,1.4009,1.40324,1.3748
2008-10-02 23:00:00,1.3773,1.38206,1.39085,1.3702
2008-10-03 23:00:00,1.37745,1.37745,1.37745,1.37745
2008-10-04 23:00:00,1.3674,1.37745,1.37745,1.3612
2008-10-05 23:00:00,1.34992,1.36715,1.37089,1.34434
2008-10-06 23:00:00,1.35889,1.34992,1.37425,1.34806
2008-10-07 23:00:00,1.3653,1.35889,1.3756,1.35445
2008-10-08 23:00:00,1.36044,1.3653,1.37852,1.35806
2008-10-09 23:00:00,1.34052,1.36064,1.3651,1.32581
2008-10-10 23:00:00,1.33998,1.34052,1.34052,1.33998
2008-10-11 23:00:00,1.35755,1.34163,1.3597,1.34163
2008-10-12 23:00:00,1.35833,1.35746,1.36834,1.3458
2008-10-13 23:00:00,1.36186,1.35833,1.37696,1.35752
2008-10-14 23:00:00,1.34992,1.36186,1.36886,1.34842
2008-10-15 23:00:00,1.34558,1.34992,1.35398,1.33454
2008-10-16 23:00:00,1.34108,1.34558,1.35182,1.33871
2008-10-18 23:00:00,1.34285,1.34108,1.3432,1.34018
2008-10-19 23:00:00,1.33435,1.34313,1.35301,1.3288
2008-10-20 23:00:00,1.30633,1.33435,1.33585,1.30517
2008-10-21 23:00:00,1.28561,1.30633,1.30775,1.27431
2008-10-22 23:00:00,1.29344,1.2859,1.29358,1.27292
2008-10-23 23:00:00,1.26235,1.29342,1.30047,1.2497
2008-10-25 23:00:00,1.2561,1.26162,1.2617,1.2561
2008-10-26 23:00:00,1.24942,1.256,1.26878,1.23355
2008-10-27 23:00:00,1.26824,1.24942,1.27451,1.23298
2008-10-28 23:00:00,1.29604,1.26806,1.29924,1.26258
2008-10-29 23:00:00,1.29144,1.29649,1.32982,1.28048
2008-10-30 23:00:00,1.27238,1.29144,1.29216,1.26671
2008-11-01 23:00:00,1.27479,1.27242,1.27869,1.27242
2008-11-03 00:00:00,1.26431,1.27469,1.28983,1.25956
2008-11-04 00:00:00,1.2981,1.26431,1.30484,1.25275
2008-11-05 00:00:00,1.29557,1.29815,1.31165,1.27936
2008-11-06 00:00:00,1.27159,1.29557,1.29567,1.26802
2008-11-07 00:00:00,1.27184,1.27144,1.28512,1.26531
2008-11-08 00:00:00,1.2716,1.27159,1.2716,1.27159
2008-11-09 00:00:00,1.2816,1.2719,1.28225,1.2719
2008-11-10 00:00:00,1.2751,1.28175,1.2927,1.27184
2008-11-11 00:00:00,1.25235,1.2751,1.28002,1.25073
2008-11-12 00:00:00,1.2506,1.25235,1.26321,1.24655
2008-11-13 00:00:00,1.2769,1.2506,1.28565,1.23888
2008-11-14 00:00:00,1.26047,1.2769,1.28306,1.25724
2008-11-16 00:00:00,1.25361,1.25951,1.25987,1.25355
2008-11-17 00:00:00,1.2651,1.25366,1.27422,1.25135
2008-11-18 00:00:00,1.26186,1.2651,1.27006,1.2567
2008-11-19 00:00:00,1.24892,1.26184,1.28146,1.2484
2008-11-20 00:00:00,1.24537,1.24886,1.25937,1.24326
2008-11-21 00:00:00,1.25873,1.24537,1.2638,1.24217
2008-11-23 00:00:00,1.25908,1.25873,1.25973,1.25698
2008-11-24 00:00:00,1.2957,1.25908,1.29571,1.25684
2008-11-25 00:00:00,1.30648,1.29552,1.30818,1.28042
2008-11-26 00:00:00,1.28794,1.30676,1.30708,1.28186
2008-11-27 00:00:00,1.29042,1.28794,1.29684,1.286
2008-11-28 00:00:00,1.26909,1.2905,1.29567,1.2646
2008-11-29 00:00:00,1.26909,1.26909,1.26909,1.26909
2008-11-30 00:00:00,1.27155,1.26909,1.27215,1.26909
2008-12-01 00:00:00,1.26102,1.27155,1.27161,1.25824
2008-12-02 00:00:00,1.27144,1.26112,1.27666,1.25622
2008-12-03 00:00:00,1.27158,1.27096,1.27421,1.2602
2008-12-04 00:00:00,1.27768,1.2716,1.28488,1.25494
2008-12-05 00:00:00,1.27162,1.2777,1.28072,1.26277
2008-12-06 00:00:00,1.27188,1.27188,1.27188,1.27188
2008-12-07 00:00:00,1.27296,1.2718,1.27339,1.27179
2008-12-08 00:00:00,1.29638,1.27301,1.29668,1.27155
2008-12-09 00:00:00,1.29264,1.2957,1.3001,1.27988
2008-12-10 00:00:00,1.30228,1.29264,1.30702,1.29032
2008-12-11 00:00:00,1.3352,1.3023,1.34065,1.2996
2008-12-12 00:00:00,1.33674,1.3352,1.34152,1.32512
2008-12-14 00:00:00,1.33676,1.33674,1.33865,1.3353
2008-12-15 00:00:00,1.36882,1.33676,1.37214,1.33675
2008-12-16 00:00:00,1.39997,1.36882,1.41505,1.3629
2008-12-17 00:00:00,1.44195,1.39987,1.44382,1.39925
2008-12-18 00:00:00,1.42463,1.44195,1.47204,1.41849
2008-12-19 00:00:00,1.39128,1.42463,1.43093,1.38258
2008-12-21 00:00:00,1.39338,1.39108,1.39378,1.39088
2008-12-22 00:00:00,1.39456,1.39378,1.41248,1.39016
2008-12-23 00:00:00,1.39265,1.39456,1.4021,1.39196
2008-12-24 00:00:00,1.40127,1.39265,1.40197,1.39145
2008-12-25 00:00:00,1.40174,1.4012,1.4027,1.398
2008-12-26 00:00:00,1.40303,1.40082,1.41195,1.39806
2008-12-27 00:00:00,1.40299,1.40299,1.40299,1.40299
2008-12-28 00:00:00,1.4064,1.40359,1.40762,1.40329
2008-12-29 00:00:00,1.39276,1.4064,1.43636,1.39211
2008-12-30 00:00:00,1.40582,1.39276,1.42218,1.39166
2008-12-31 00:00:00,1.39759,1.40582,1.41485,1.38523
2009-01-01 00:00:00,1.4044,1.39795,1.40444,1.39631
2009-01-02 00:00:00,1.39211,1.4044,1.40565,1.38398
2009-01-04 00:00:00,1.39065,1.39181,1.39395,1.38796
2009-01-05 00:00:00,1.36353,1.39065,1.3963,1.3546
2009-01-06 00:00:00,1.35366,1.36353,1.36611,1.33119
2009-01-07 00:00:00,1.3644,1.35336,1.37472,1.34321
2009-01-08 00:00:00,1.37025,1.3644,1.38002,1.35344
2009-01-09 00:00:00,1.34767,1.37017,1.37521,1.34152
2009-01-10 00:00:00,1.34758,1.34757,1.34758,1.34757
2009-01-11 00:00:00,1.34781,1.34755,1.3487,1.34475
2009-01-12 00:00:00,1.3362,1.3476,1.34771,1.32895
2009-01-13 00:00:00,1.31821,1.3362,1.3374,1.31406
2009-01-14 00:00:00,1.31912,1.31821,1.3337,1.30936
2009-01-15 00:00:00,1.31166,1.31915,1.32422,1.30262
2009-01-16 00:00:00,1.32667,1.31104,1.33446,1.31104
2009-01-18 00:00:00,1.33395,1.32719,1.33777,1.32719
2009-01-19 00:00:00,1.30688,1.33395,1.33865,1.30672
2009-01-20 00:00:00,1.29068,1.30688,1.31042,1.2857
2009-01-21 00:00:00,1.30237,1.28888,1.3087,1.28244
2009-01-22 00:00:00,1.30019,1.3024,1.30836,1.29086
2009-01-23 00:00:00,1.29879,1.30016,1.30354,1.27666
2009-01-25 00:00:00,1.29661,1.29718,1.29949,1.29654
2009-01-26 00:00:00,1.31886,1.29659,1.32088,1.28636
2009-01-27 00:00:00,1.31608,1.31886,1.33297,1.31185
2009-01-28 00:00:00,1.31666,1.31608,1.33305,1.3103
2009-01-29 00:00:00,1.29538,1.31666,1.31795,1.29333
2009-01-30 00:00:00,1.28127,1.29538,1.29592,1.27633
2009-02-01 00:00:00,1.277,1.28105,1.28107,1.27391
2009-02-02 00:00:00,1.28436,1.277,1.28992,1.2704
2009-02-03 00:00:00,1.30408,1.28436,1.30576,1.28018
2009-02-04 00:00:00,1.28489,1.30408,1.30698,1.28128
2009-02-05 00:00:00,1.27916,1.28513,1.29056,1.27604
2009-02-06 00:00:00,1.29402,1.27916,1.29934,1.2748
2009-02-07 00:00:00,1.29401,1.29401,1.29401,1.29401
2009-02-08 00:00:00,1.2965,1.29425,1.29725,1.29414
2009-02-09 00:00:00,1.3003,1.2965,1.3094,1.28738
2009-02-10 00:00:00,1.2914,1.3003,1.30754,1.28095
2009-02-11 00:00:00,1.29062,1.2912,1.2997,1.2834
2009-02-12 00:00:00,1.28618,1.29062,1.2944,1.27214
2009-02-13 00:00:00,1.28624,1.28642,1.29426,1.28216
2009-02-14 00:00:00,1.28623,1.28623,1.28623,1.28623
2009-02-15 00:00:00,1.27828,1.28548,1.28831,1.2782
2009-02-16 00:00:00,1.28026,1.27828,1.28246,1.27268
2009-02-17 00:00:00,1.2583,1.28026,1.2806,1.25628
2009-02-18 00:00:00,1.25306,1.2583,1.26408,1.25134
2009-02-19 00:00:00,1.26734,1.2531,1.27605,1.25276
2009-02-20 00:00:00,1.28264,1.26736,1.2884,1.25576
2009-02-22 00:00:00,1.2806,1.28225,1.28225,1.27631
2009-02-23 00:00:00,1.2695,1.2805,1.2992,1.2692
2009-02-24 00:00:00,1.28466,1.2694,1.28769,1.26625
2009-02-25 00:00:00,1.27234,1.28466,1.28996,1.26902
2009-02-26 00:00:00,1.27446,1.27234,1.28106,1.26828
2009-02-27 00:00:00,1.26686,1.27446,1.27516,1.26047
2009-02-28 00:00:00,1.26716,1.26716,1.26716,1.26716
2009-03-01 00:00:00,1.26315,1.26672,1.26672,1.26225
2009-03-02 00:00:00,1.25778,1.2633,1.26379,1.25455
2009-03-03 00:00:00,1.25622,1.25702,1.2678,1.2522
2009-03-04 00:00:00,1.26612,1.25612,1.26637,1.24562
2009-03-05 00:00:00,1.254,1.2659,1.26644,1.24816
2009-03-06 00:00:00,1.26544,1.254,1.27544,1.25304
2009-03-08 00:00:00,1.26538,1.26568,1.26568,1.26518
2009-03-08 23:00:00,1.26116,1.2655,1.2727,1.25562
2009-03-09 23:00:00,1.26823,1.26116,1.28226,1.2579
2009-03-10 23:00:00,1.28369,1.26823,1.28646,1.26172
2009-03-11 23:00:00,1.29146,1.28369,1.29454,1.27326
2009-03-12 23:00:00,1.29294,1.29146,1.29576,1.28628
2009-03-13 23:00:00,1.29294,1.29294,1.29294,1.29294
2009-03-14 23:00:00,1.28855,1.29304,1.29304,1.28785
2009-03-15 23:00:00,1.29674,1.28905,1.30714,1.2837
2009-03-16 23:00:00,1.30174,1.29674,1.30335,1.29314
2009-03-17 23:00:00,1.34735,1.30126,1.34991,1.29865
2009-03-18 23:00:00,1.36648,1.34735,1.3739,1.3417
2009-03-19 23:00:00,1.35815,1.36648,1.37269,1.3517
2009-03-20 23:00:00,1.35816,1.35816,1.35816,1.35816
2009-03-21 23:00:00,1.36242,1.35792,1.36367,1.35622
2009-03-22 23:00:00,1.3632,1.36247,1.37359,1.34852
2009-03-23 23:00:00,1.34684,1.36328,1.36792,1.3432
2009-03-24 23:00:00,1.35818,1.34684,1.36514,1.34186
2009-03-25 23:00:00,1.35264,1.35826,1.36408,1.34942
2009-03-26 23:00:00,1.3288,1.35264,1.35918,1.32576
2009-03-27 23:00:00,1.32895,1.32895,1.32895,1.32895
2009-03-28 23:00:00,1.32277,1.32975,1.33001,1.32039
2009-03-29 23:00:00,1.31992,1.32277,1.32862,1.31131
2009-03-30 23:00:00,1.32508,1.31992,1.33426,1.31742
2009-03-31 23:00:00,1.3249,1.32496,1.32864,1.31662
2009-04-01 23:00:00,1.3461,1.3249,1.3517,1.32226
2009-04-02 23:00:00,1.34845,1.34614,1.34949,1.33652
2009-04-04 23:00:00,1.35009,1.3494,1.35337,1.34874
2009-04-05 23:00:00,1.34166,1.34987,1.35825,1.33578
2009-04-06 23:00:00,1.32724,1.34166,1.3419,1.32273
2009-04-07 23:00:00,1.3282,1.32718,1.33084,1.31478
2009-04-08 23:00:00,1.31692,1.3282,1.33358,1.31265
2009-04-09 23:00:00,1.31855,1.31688,1.3188,1.30925
2009-04-11 23:00:00,1.3188,1.31833,1.32025,1.31605
2009-04-12 23:00:00,1.33675,1.3188,1.33919,1.3126
2009-04-13 23:00:00,1.32596,1.33673,1.33819,1.32266
2009-04-14 23:00:00,1.3227,1.3259,1.32974,1.31468
2009-04-15 23:00:00,1.31868,1.3227,1.32688,1.31257
2009-04-16 23:00:00,1.30447,1.31868,1.31978,1.30178
2009-04-18 23:00:00,1.30622,1.30446,1.30758,1.30345
2009-04-19 23:00:00,1.292,1.30622,1.30622,1.28881
2009-04-20 23:00:00,1.29498,1.292,1.29944,1.28966
2009-04-21 23:00:00,1.30062,1.29498,1.30372,1.28854
2009-04-22 23:00:00,1.31436,1.30062,1.31626,1.298
2009-04-23 23:00:00,1.3242,1.31436,1.3301,1.31133
2009-04-25 23:00:00,1.32468,1.32402,1.32562,1.32308
2009-04-26 23:00:00,1.30382,1.32467,1.32512,1.30001
2009-04-27 23:00:00,1.3149,1.30382,1.31655,1.29649
2009-04-28 23:00:00,1.32745,1.3149,1.33425,1.31206
2009-04-29 23:00:00,1.32298,1.32745,1.33856,1.3191
2009-04-30 23:00:00,1.32745,1.32292,1.33278,1.32173
2009-05-01 23:00:00,1.32705,1.32705,1.32705,1.32675
2009-05-02 23:00:00,1.32705,1.32775,1.3278,1.3259
2009-05-03 23:00:00,1.34066,1.32705,1.34257,1.32125
2009-05-04 23:00:00,1.33296,1.3406,1.34386,1.3283
2009-05-05 23:00:00,1.33348,1.33296,1.33748,1.3246
2009-05-06 23:00:00,1.3391,1.33348,1.34698,1.3252
2009-05-07 23:00:00,1.36333,1.3391,1.36508,1.33425
2009-05-09 23:00:00,1.36473,1.36346,1.36673,1.36346
2009-05-10 23:00:00,1.35824,1.36463,1.36688,1.35574
2009-05-11 23:00:00,1.36486,1.35824,1.3708,1.35635
2009-05-12 23:00:00,1.36,1.36486,1.37222,1.35668
2009-05-13 23:00:00,1.36396,1.36,1.36652,1.35259
2009-05-14 23:00:00,1.34953,1.36396,1.3651,1.34614
2009-05-16 23:00:00,1.34795,1.34925,1.34955,1.34529
2009-05-17 23:00:00,1.35613,1.34795,1.35637,1.34236
2009-05-18 23:00:00,1.36298,1.35618,1.3668,1.35304
2009-05-19 23:00:00,1.37806,1.36328,1.38312,1.35836
2009-05-20 23:00:00,1.38906,1.37806,1.39231,1.37276
2009-05-21 23:00:00,1.39982,1.38912,1.40509,1.38899
2009-05-23 23:00:00,1.40187,1.40034,1.40226,1.3987
2009-05-24 23:00:00,1.40172,1.40211,1.40477,1.39582
2009-05-25 23:00:00,1.3986,1.40172,1.4022,1.38592
2009-05-26 23:00:00,1.38276,1.39854,1.40014,1.38254
2009-05-27 23:00:00,1.39402,1.38276,1.39837,1.37928
2009-05-28 23:00:00,1.41575,1.39422,1.41692,1.39254
2009-05-29 23:00:00,1.4149,1.41485,1.4149,1.41485
2009-05-30 23:00:00,1.41445,1.4147,1.4168,1.41445
2009-05-31 23:00:00,1.41594,1.41445,1.42464,1.40994
2009-06-01 23:00:00,1.43028,1.41594,1.43316,1.41016
2009-06-02 23:00:00,1.4163,1.43028,1.43386,1.41091
2009-06-03 23:00:00,1.41848,1.4163,1.42424,1.40714
2009-06-04 23:00:00,1.39683,1.4181,1.42675,1.39327
2009-06-06 23:00:00,1.39708,1.39706,1.39772,1.39608
2009-06-07 23:00:00,1.39004,1.39708,1.40032,1.38058
2009-06-08 23:00:00,1.40642,1.3897,1.41025,1.38524
2009-06-09 23:00:00,1.39842,1.40652,1.41438,1.39152
2009-06-10 23:00:00,1.41082,1.39826,1.41778,1.39448
2009-06-11 23:00:00,1.40165,1.41096,1.4129,1.3936
2009-06-13 23:00:00,1.39965,1.40105,1.40336,1.3992
2009-06-14 23:00:00,1.38026,1.39956,1.40021,1.3756
2009-06-15 23:00:00,1.3837,1.38032,1.39332,1.37482
2009-06-16 23:00:00,1.39426,1.38386,1.39856,1.38066
2009-06-17 23:00:00,1.39008,1.39418,1.40015,1.38719
2009-06-18 23:00:00,1.39365,1.39004,1.40134,1.38828
2009-06-20 23:00:00,1.3949,1.39385,1.39628,1.39356
2009-06-21 23:00:00,1.38656,1.3951,1.39572,1.38268
2009-06-22 23:00:00,1.40774,1.3865,1.41095,1.38278
2009-06-23 23:00:00,1.39291,1.4076,1.41384,1.38885
2009-06-24 23:00:00,1.39884,1.39287,1.40136,1.389
2009-06-25 23:00:00,1.40555,1.39888,1.41182,1.39831
2009-06-26 23:00:00,1.4057,1.4057,1.4057,1.4057
2009-06-27 23:00:00,1.40669,1.4059,1.4073,1.4053
2009-06-28 23:00:00,1.40823,1.40665,1.41034,1.39824
2009-06-29 23:00:00,1.40327,1.40829,1.41524,1.40014
2009-06-30 23:00:00,1.41417,1.40338,1.42012,1.40012
2009-07-01 23:00:00,1.40036,1.41415,1.41548,1.39893
2009-07-02 23:00:00,1.39801,1.40038,1.40277,1.39284
2009-07-03 23:00:00,1.39796,1.39796,1.39796,1.39796
2009-07-04 23:00:00,1.39586,1.39756,1.39756,1.39566
2009-07-05 23:00:00,1.39835,1.39597,1.39988,1.38768
2009-07-06 23:00:00,1.39239,1.39831,1.40506,1.39042
2009-07-07 23:00:00,1.3883,1.39227,1.39382,1.38328
2009-07-08 23:00:00,1.40198,1.3882,1.40731,1.38589
2009-07-09 23:00:00,1.39368,1.402,1.40308,1.38784
2009-07-11 23:00:00,1.39488,1.39341,1.39503,1.39324
2009-07-12 23:00:00,1.39778,1.39488,1.40014,1.38979
2009-07-13 23:00:00,1.39657,1.39782,1.40146,1.39122
2009-07-14 23:00:00,1.41065,1.39666,1.41348,1.39636
2009-07-15 23:00:00,1.41482,1.41081,1.41662,1.40562
2009-07-16 23:00:00,1.41015,1.41477,1.41508,1.40636
2009-07-18 23:00:00,1.40975,1.4099,1.41125,1.40975
2009-07-19 23:00:00,1.42315,1.40995,1.4249,1.4096
2009-07-20 23:00:00,1.42254,1.42311,1.42772,1.41638
2009-07-21 23:00:00,1.42196,1.42248,1.42576,1.41558
2009-07-22 23:00:00,1.41422,1.422,1.42914,1.41192
2009-07-23 23:00:00,1.42021,1.41426,1.42538,1.41359
2009-07-25 23:00:00,1.42257,1.42082,1.42295,1.42082
2009-07-26 23:00:00,1.42314,1.42262,1.42984,1.41723
2009-07-27 23:00:00,1.41672,1.4231,1.43046,1.4131
2009-07-28 23:00:00,1.40498,1.41668,1.41948,1.40078
2009-07-29 23:00:00,1.40751,1.40492,1.40954,1.40093
2009-07-30 23:00:00,1.42571,1.4077,1.42797,1.40656
2009-08-01 23:00:00,1.42677,1.42708,1.42816,1.42666
2009-08-02 23:00:00,1.44126,1.42679,1.4445,1.42068
2009-08-03 23:00:00,1.44078,1.4413,1.44322,1.43678
2009-08-04 23:00:00,1.44046,1.44072,1.44476,1.43552
2009-08-05 23:00:00,1.43456,1.4404,1.4432,1.43298
2009-08-06 23:00:00,1.41795,1.43468,1.44141,1.41544
2009-08-07 23:00:00,1.41838,1.41838,1.41838,1.41838
2009-08-08 23:00:00,1.4179,1.41838,1.4197,1.41775
2009-08-09 23:00:00,1.414,1.418,1.42186,1.4105
2009-08-10 23:00:00,1.41501,1.41382,1.41854,1.4111
2009-08-11 23:00:00,1.41861,1.41498,1.42474,1.40874
2009-08-12 23:00:00,1.42926,1.41854,1.43278,1.41814
2009-08-13 23:00:00,1.42028,1.42896,1.43066,1.41608
2009-08-14 23:00:00,1.4203,1.4203,1.4203,1.4203
2009-08-15 23:00:00,1.4189,1.4195,1.4195,1.41805
2009-08-16 23:00:00,1.4083,1.4185,1.41941,1.40456
2009-08-17 23:00:00,1.41361,1.40822,1.41553,1.40678
2009-08-18 23:00:00,1.42237,1.41364,1.42668,1.4085
2009-08-19 23:00:00,1.42541,1.4224,1.42756,1.4201
2009-08-20 23:00:00,1.4326,1.42547,1.43764,1.42091
2009-08-22 23:00:00,1.43325,1.43288,1.43363,1.43288
2009-08-23 23:00:00,1.4304,1.4332,1.43584,1.42808
2009-08-24 23:00:00,1.42974,1.43032,1.43622,1.4253
2009-08-25 23:00:00,1.42547,1.42972,1.43526,1.42072
2009-08-26 23:00:00,1.43418,1.4254,1.44066,1.422
2009-08-27 23:00:00,1.43029,1.43416,1.43892,1.42816
2009-08-29 23:00:00,1.43099,1.43134,1.43149,1.43024
2009-08-30 23:00:00,1.4334,1.43119,1.43678,1.42568
2009-08-31 23:00:00,1.42236,1.43356,1.43782,1.41778
2009-09-01 23:00:00,1.42639,1.42234,1.42944,1.41894
2009-09-02 23:00:00,1.42521,1.42634,1.43483,1.42368
2009-09-03 23:00:00,1.4296,1.42518,1.4327,1.41915
2009-09-04 23:00:00,1.42907,1.42935,1.42935,1.42907
2009-09-05 23:00:00,1.4303,1.42942,1.43049,1.42926
2009-09-06 23:00:00,1.43322,1.43025,1.4362,1.43001
2009-09-07 23:00:00,1.44782,1.43318,1.45356,1.43285
2009-09-08 23:00:00,1.45574,1.44778,1.46004,1.44674
2009-09-09 23:00:00,1.45818,1.45584,1.46132,1.45032
2009-09-10 23:00:00,1.45709,1.4582,1.46352,1.45535
2009-09-12 23:00:00,1.46015,1.45783,1.46024,1.45783
2009-09-13 23:00:00,1.46183,1.46019,1.4653,1.45162
2009-09-14 23:00:00,1.46576,1.46191,1.46856,1.4562
2009-09-15 23:00:00,1.47095,1.46582,1.47378,1.46418
2009-09-16 23:00:00,1.47416,1.47099,1.47672,1.46886
2009-09-17 23:00:00,1.47111,1.47403,1.47478,1.46482
2009-09-19 23:00:00,1.47062,1.4705,1.47132,1.47025
2009-09-20 23:00:00,1.46801,1.47065,1.47142,1.4612
2009-09-21 23:00:00,1.47913,1.46797,1.48224,1.46718
2009-09-22 23:00:00,1.47351,1.47915,1.48446,1.47284
2009-09-23 23:00:00,1.46657,1.47357,1.48024,1.4628
2009-09-24 23:00:00,1.46893,1.46641,1.47248,1.46152
2009-09-26 23:00:00,1.47042,1.46986,1.47187,1.46956
2009-09-27 23:00:00,1.46228,1.47038,1.47206,1.4564
2009-09-28 23:00:00,1.45883,1.46214,1.46455,1.4527
2009-09-29 23:00:00,1.46429,1.45887,1.46734,1.45752
2009-09-30 23:00:00,1.45458,1.46438,1.46686,1.4518
2009-10-01 23:00:00,1.45761,1.45456,1.46478,1.44808
2009-10-02 23:00:00,1.45763,1.45764,1.45764,1.45763
2009-10-03 23:00:00,1.46124,1.4581,1.46308,1.4581
2009-10-04 23:00:00,1.4648,1.46168,1.46696,1.45818
2009-10-05 23:00:00,1.4723,1.46475,1.47626,1.46463
2009-10-06 23:00:00,1.46908,1.47214,1.47368,1.46496
2009-10-07 23:00:00,1.47952,1.4691,1.48178,1.46824
2009-10-08 23:00:00,1.4732,1.47954,1.47994,1.46732
2009-10-09 23:00:00,1.47307,1.47314,1.47314,1.47303
2009-10-10 23:00:00,1.47225,1.47272,1.4728,1.47094
2009-10-11 23:00:00,1.47736,1.47221,1.4813,1.46768
2009-10-12 23:00:00,1.48542,1.47731,1.48762,1.47628
2009-10-13 23:00:00,1.49268,1.48537,1.49471,1.48381
2009-10-14 23:00:00,1.49479,1.49261,1.49678,1.48436
2009-10-15 23:00:00,1.4905,1.49485,1.49674,1.48482
2009-10-16 23:00:00,1.49073,1.4907,1.49073,1.4907
2009-10-17 23:00:00,1.48879,1.48997,1.4916,1.48867
2009-10-18 23:00:00,1.49637,1.48885,1.49659,1.48285
2009-10-19 23:00:00,1.49453,1.49634,1.49946,1.4883
2009-10-20 23:00:00,1.50163,1.49435,1.50464,1.48882
2009-10-21 23:00:00,1.5033,1.50167,1.50376,1.49444
2009-10-22 23:00:00,1.50082,1.5034,1.50596,1.4986
2009-10-24 23:00:00,1.49949,1.50027,1.50105,1.49823
2009-10-25 23:00:00,1.4876,1.49946,1.50634,1.48454
2009-10-26 23:00:00,1.48039,1.48756,1.49266,1.47708
2009-10-27 23:00:00,1.47058,1.48045,1.48406,1.46915
2009-10-28 23:00:00,1.48224,1.47064,1.48588,1.46834
2009-10-29 23:00:00,1.47193,1.48219,1.4858,1.4704
2009-10-30 23:00:00,1.47155,1.47157,1.47157,1.47155
2009-10-31 23:00:00,1.47176,1.47258,1.47328,1.4704
2009-11-02 00:00:00,1.47767,1.472,1.48456,1.46835
2009-11-03 00:00:00,1.4724,1.47764,1.48115,1.46268
2009-11-04 00:00:00,1.48614,1.47237,1.49091,1.47026
2009-11-05 00:00:00,1.48708,1.48612,1.4918,1.48116
2009-11-06 00:00:00,1.48474,1.48705,1.49142,1.48139
2009-11-07 00:00:00,1.48482,1.48477,1.48482,1.48477
2009-11-08 00:00:00,1.48826,1.48452,1.48979,1.48452
2009-11-09 00:00:00,1.49993,1.48828,1.50208,1.48526
2009-11-10 00:00:00,1.49935,1.49986,1.50202,1.49388
2009-11-11 00:00:00,1.49872,1.4994,1.50484,1.49538
2009-11-12 00:00:00,1.48506,1.49875,1.50168,1.48214
2009-11-13 00:00:00,1.49026,1.4852,1.49386,1.4825
2009-11-15 00:00:00,1.4919,1.49026,1.4939,1.49026
2009-11-16 00:00:00,1.49704,1.49192,1.50154,1.48804
2009-11-17 00:00:00,1.48761,1.49708,1.49995,1.48082
2009-11-18 00:00:00,1.49643,1.48758,1.49908,1.48591
2009-11-19 00:00:00,1.49256,1.49645,1.49665,1.48434
2009-11-20 00:00:00,1.48616,1.49254,1.49354,1.48014
2009-11-21 00:00:00,1.48633,1.48619,1.48633,1.48619
2009-11-22 00:00:00,1.48576,1.48638,1.48704,1.48545
2009-11-23 00:00:00,1.49608,1.48552,1.49996,1.48333
2009-11-24 00:00:00,1.49684,1.49606,1.49884,1.4889
2009-11-25 00:00:00,1.51341,1.49687,1.5144,1.49561
2009-11-26 00:00:00,1.50199,1.51344,1.51417,1.49596
2009-11-27 00:00:00,1.49888,1.50197,1.50197,1.48286
2009-11-28 00:00:00,1.49896,1.49891,1.49896,1.49891
2009-11-29 00:00:00,1.5011,1.49874,1.50324,1.49713
2009-11-30 00:00:00,1.50046,1.50116,1.50838,1.49608
2009-12-01 00:00:00,1.50809,1.50041,1.5117,1.49715
2009-12-02 00:00:00,1.50447,1.50805,1.51098,1.50326
2009-12-03 00:00:00,1.50526,1.50452,1.51412,1.50426
2009-12-04 00:00:00,1.48578,1.50522,1.50914,1.48218
2009-12-05 00:00:00,1.48558,1.4858,1.4858,1.48558
2009-12-06 00:00:00,1.48568,1.4853,1.48853,1.48508
2009-12-07 00:00:00,1.48269,1.48571,1.49048,1.47566
2009-12-08 00:00:00,1.47033,1.48258,1.48672,1.46808
2009-12-09 00:00:00,1.47248,1.47036,1.47818,1.46684
2009-12-10 00:00:00,1.47318,1.4727,1.476,1.46834
2009-12-11 00:00:00,1.4615,1.4733,1.4776,1.4586
2009-12-12 00:00:00,1.46165,1.46148,1.46165,1.4614
2009-12-13 00:00:00,1.46273,1.4618,1.4639,1.4618
2009-12-14 00:00:00,1.46562,1.46245,1.46854,1.45988
